datahora;temperatura;radiacao
15/12/2022 09:45;11.7;78
15/12/2022 10:00;12;36
15/12/2022 10:15;12.1;117
15/12/2022 10:30;12.8;83
15/12/2022 10:45;13.1;92
15/12/2022 11:00;13.3;58
15/12/2022 11:15;13.2;121
15/12/2022 11:30;13.6;131
15/12/2022 11:45;13.8;127
15/12/2022 12:00;13.6;177
15/12/2022 12:15;14;182
15/12/2022 12:30;14;85
15/12/2022 12:45;13;105
15/12/2022 13:00;12.9;75
15/12/2022 13:15;12.6;198
15/12/2022 13:30;13.1;162
15/12/2022 13:45;13.3;179
15/12/2022 14:00;13.6;110
15/12/2022 14:15;14;145
15/12/2022 14:30;14.8;109
15/12/2022 14:45;14.3;96
15/12/2022 15:00;13.9;95
15/12/2022 15:15;14.2;131
15/12/2022 15:30;14.4;70
15/12/2022 15:45;14.4;68
15/12/2022 16:00;14.3;34
15/12/2022 16:15;14;33
15/12/2022 16:30;13.8;13
15/12/2022 16:45;13.6;14
15/12/2022 17:00;13.2;4
15/12/2022 17:15;12.7;1
15/12/2022 17:30;12.8;0
15/12/2022 17:45;12.4;0
15/12/2022 18:00;12.3;0
15/12/2022 18:15;12.3;0
15/12/2022 18:30;12.2;0
15/12/2022 18:45;12.2;0
15/12/2022 19:00;12.1;0
15/12/2022 19:15;12.2;0
15/12/2022 19:30;12.2;0
15/12/2022 19:45;12.2;0
15/12/2022 20:00;12.2;0
15/12/2022 20:15;12.2;0
15/12/2022 20:30;12.3;0
15/12/2022 20:45;12.3;0
15/12/2022 21:00;12.4;0
15/12/2022 21:15;12.6;0
15/12/2022 21:30;12.7;0
15/12/2022 21:45;12.6;0
15/12/2022 22:00;12.5;0
15/12/2022 22:15;12.6;0
15/12/2022 22:30;12.5;0
15/12/2022 22:45;12.4;0
15/12/2022 23:00;12.4;0
15/12/2022 23:15;12.1;0
15/12/2022 23:30;12;0
15/12/2022 23:45;12;0
16/12/2022 00:00;11.6;0
16/12/2022 00:15;11.4;0
16/12/2022 00:30;11.3;0
16/12/2022 00:45;11;0
16/12/2022 01:00;10.8;0
16/12/2022 01:15;11;0
16/12/2022 01:30;11.1;0
16/12/2022 01:45;11;0
16/12/2022 02:00;10.9;0
16/12/2022 02:15;10.9;0
16/12/2022 02:30;10.9;0
16/12/2022 02:45;10.8;0
16/12/2022 03:00;10.6;0
16/12/2022 03:15;10.6;0
16/12/2022 03:30;10.5;0
16/12/2022 03:45;10.5;0
16/12/2022 04:00;10.4;0
16/12/2022 04:15;10.4;0
16/12/2022 04:30;10.4;0
16/12/2022 04:45;10.4;0
16/12/2022 05:00;10.4;0
16/12/2022 05:15;10.3;0
16/12/2022 05:30;10.3;0
16/12/2022 05:45;10.1;0
16/12/2022 06:00;10;0
16/12/2022 06:15;9.9;0
16/12/2022 06:30;9.9;0
16/12/2022 06:45;10.2;0
16/12/2022 07:00;10.8;0
16/12/2022 07:15;10.9;0
16/12/2022 07:30;11;0
16/12/2022 07:45;11.1;0
16/12/2022 08:00;11.2;3
16/12/2022 08:15;11.3;9
16/12/2022 08:30;11.3;14
16/12/2022 08:45;11.5;21
16/12/2022 09:00;11.5;39
16/12/2022 11:15;12.1;120
16/12/2022 11:30;14;112
16/12/2022 11:45;14.3;78
16/12/2022 12:00;14.7;107
16/12/2022 12:15;15.2;73
16/12/2022 12:30;15.2;45
16/12/2022 12:45;15.2;37
16/12/2022 13:00;15.2;77
16/12/2022 13:15;15;136
16/12/2022 13:30;14.8;150
16/12/2022 13:45;15;98
16/12/2022 14:00;15.1;182
16/12/2022 14:15;15.5;112
16/12/2022 14:30;15.4;86
16/12/2022 14:45;15.4;57
16/12/2022 15:00;15.3;52
16/12/2022 15:15;15.2;59
16/12/2022 15:30;15.2;79
16/12/2022 15:45;15.3;60
16/12/2022 16:00;15.1;22
16/12/2022 16:15;14.9;17
16/12/2022 16:30;14.7;14
16/12/2022 16:45;14.3;8
16/12/2022 17:00;14;4
16/12/2022 17:15;13.7;1
16/12/2022 17:30;13.5;0
16/12/2022 17:45;13.2;0
16/12/2022 18:00;13;0
16/12/2022 18:15;12.8;0
16/12/2022 18:30;12.6;0
16/12/2022 18:45;12.5;0
16/12/2022 19:00;12.6;0
16/12/2022 19:15;12.4;0
16/12/2022 19:30;12.3;0
16/12/2022 19:45;12.2;0
16/12/2022 20:00;12.4;0
16/12/2022 20:15;12.3;0
16/12/2022 20:30;12.3;0
16/12/2022 20:45;12.7;0
16/12/2022 21:00;12.5;0
16/12/2022 21:15;12.7;0
16/12/2022 21:30;12.9;0
16/12/2022 21:45;12.9;0
16/12/2022 22:00;13.1;0
16/12/2022 22:15;13;0
16/12/2022 22:30;13.2;0
16/12/2022 22:45;13.3;0
16/12/2022 23:00;13;0
16/12/2022 23:15;12.9;0
16/12/2022 23:30;12.9;0
16/12/2022 23:45;12.7;0
17/12/2022 00:00;12.7;0
17/12/2022 00:15;12.7;0
17/12/2022 00:30;12.6;0
17/12/2022 00:45;12.4;0
17/12/2022 01:00;12.3;0
17/12/2022 01:15;12.2;0
17/12/2022 01:30;12.1;0
17/12/2022 01:45;12;0
17/12/2022 02:00;11.9;0
17/12/2022 02:15;11.8;0
17/12/2022 02:30;12;0
17/12/2022 02:45;11.9;0
17/12/2022 03:00;12.2;0
17/12/2022 03:15;12.2;0
17/12/2022 03:30;12;0
17/12/2022 03:45;11.8;0
17/12/2022 04:00;11.8;0
17/12/2022 04:15;11.7;0
17/12/2022 04:30;11.8;0
17/12/2022 04:45;11.9;0
17/12/2022 05:00;11.9;0
17/12/2022 05:15;11.9;0
17/12/2022 05:30;12;0
17/12/2022 05:45;12.1;0
17/12/2022 06:00;12.2;0
17/12/2022 06:15;12.2;0
17/12/2022 06:30;12.1;0
17/12/2022 06:45;11.9;0
17/12/2022 07:00;11.5;0
17/12/2022 07:15;11.4;0
17/12/2022 07:30;11.2;0
17/12/2022 07:45;11.1;0
17/12/2022 08:00;11;3
17/12/2022 08:15;11.2;6
17/12/2022 08:30;11.2;11
17/12/2022 08:45;11.2;17
17/12/2022 09:00;11.3;32
17/12/2022 09:15;11.4;78
17/12/2022 09:30;11.8;63
17/12/2022 09:45;12.1;53
17/12/2022 10:00;12.5;53
17/12/2022 10:15;12.6;58
17/12/2022 10:30;12.7;51
17/12/2022 10:45;12.9;51
17/12/2022 11:00;13.4;50
17/12/2022 11:15;13.8;93
17/12/2022 11:30;13.9;187
17/12/2022 11:45;14.5;197
17/12/2022 12:00;14.8;123
17/12/2022 12:15;15;109
17/12/2022 12:30;14.8;102
17/12/2022 12:45;14.8;104
17/12/2022 13:00;15.1;88
17/12/2022 13:15;14.9;196
17/12/2022 13:30;15.1;297
17/12/2022 13:45;15.3;206
17/12/2022 14:00;15.3;178
17/12/2022 14:15;15.4;199
17/12/2022 14:30;15.6;96
17/12/2022 14:45;15.4;84
17/12/2022 15:00;15.3;109
17/12/2022 15:15;15.4;116
17/12/2022 15:30;15.5;74
17/12/2022 15:45;15.3;40
17/12/2022 16:00;15;40
17/12/2022 16:15;14.9;31
17/12/2022 16:30;14.8;14
17/12/2022 16:45;14.7;14
17/12/2022 17:00;14.5;8
17/12/2022 17:15;14.2;1
17/12/2022 17:30;13.9;0
17/12/2022 17:45;13.6;0
17/12/2022 18:00;13.4;0
17/12/2022 18:15;13.2;0
17/12/2022 18:30;13;0
17/12/2022 18:45;12.9;0
17/12/2022 19:00;12.8;0
17/12/2022 19:15;12.7;0
17/12/2022 19:30;12.8;0
17/12/2022 19:45;12.5;0
17/12/2022 20:00;12.4;0
17/12/2022 20:15;12.3;0
17/12/2022 20:30;12.2;0
17/12/2022 20:45;12.1;0
17/12/2022 21:00;12;0
17/12/2022 21:15;11.9;0
17/12/2022 21:30;11.9;0
17/12/2022 21:45;11.8;0
17/12/2022 22:00;11.8;0
17/12/2022 22:15;11.9;0
17/12/2022 22:30;11.8;0
17/12/2022 22:45;11.8;0
17/12/2022 23:00;11.7;0
17/12/2022 23:15;11.6;0
17/12/2022 23:30;11.6;0
17/12/2022 23:45;11.7;0
18/12/2022 00:00;11.8;0
18/12/2022 00:15;11.8;0
18/12/2022 00:30;11.8;0
18/12/2022 00:45;11.9;0
18/12/2022 01:00;12;0
18/12/2022 01:15;12;0
18/12/2022 01:30;12;0
18/12/2022 01:45;12.1;0
18/12/2022 02:00;12.2;0
18/12/2022 02:15;12.3;0
18/12/2022 02:30;12.3;0
18/12/2022 02:45;12.4;0
18/12/2022 03:00;12.4;0
18/12/2022 03:15;12.4;0
18/12/2022 03:30;12.5;0
18/12/2022 03:45;12.5;0
18/12/2022 04:00;12.5;0
18/12/2022 04:15;12.6;0
18/12/2022 04:30;12.8;0
18/12/2022 04:45;13;0
18/12/2022 05:00;13.1;0
18/12/2022 05:15;13.3;0
18/12/2022 05:30;13.3;0
18/12/2022 05:45;13.5;0
18/12/2022 06:00;13.5;0
18/12/2022 06:15;13.6;0
18/12/2022 06:30;13.7;0
18/12/2022 06:45;13.9;0
18/12/2022 07:00;14;0
18/12/2022 07:15;14.2;0
18/12/2022 07:30;14.4;0
18/12/2022 07:45;14.4;0
18/12/2022 08:00;14.5;1
18/12/2022 08:15;14.5;5
18/12/2022 08:30;14.5;10
18/12/2022 08:45;14.6;12
18/12/2022 09:00;14.7;17
18/12/2022 09:15;14.8;31
18/12/2022 09:30;14.8;50
18/12/2022 09:45;14.9;53
18/12/2022 10:00;15.1;56
18/12/2022 10:15;15.2;47
18/12/2022 10:30;15.3;47
18/12/2022 10:45;15.4;60
18/12/2022 11:00;15.4;89
18/12/2022 11:15;15.4;112
18/12/2022 11:30;15.6;113
18/12/2022 11:45;15.6;106
18/12/2022 12:00;15.7;112
18/12/2022 12:15;15.8;109
18/12/2022 12:30;16;173
18/12/2022 12:45;16.3;194
18/12/2022 13:00;16.5;158
18/12/2022 13:15;16.6;181
18/12/2022 13:30;16.7;164
18/12/2022 13:45;16.8;215
18/12/2022 14:00;16.9;175
18/12/2022 14:15;17;176
18/12/2022 14:30;17.1;132
18/12/2022 14:45;17;104
18/12/2022 15:00;16.9;120
18/12/2022 15:15;16.9;86
18/12/2022 15:30;16.9;110
18/12/2022 15:45;17;58
18/12/2022 16:00;16.9;48
18/12/2022 16:15;16.9;34
18/12/2022 16:30;16.7;29
18/12/2022 16:45;16.5;12
18/12/2022 17:00;16.5;3
18/12/2022 17:15;16.3;0
18/12/2022 17:30;16.2;0
18/12/2022 17:45;16.1;0
18/12/2022 18:00;16.1;0
18/12/2022 18:15;16.2;0
18/12/2022 18:30;16.2;0
18/12/2022 18:45;16.2;0
18/12/2022 19:00;16.3;0
18/12/2022 19:15;16.4;0
18/12/2022 19:30;16.5;0
18/12/2022 19:45;16.6;0
18/12/2022 20:00;16.6;0
18/12/2022 20:15;16.5;0
18/12/2022 20:30;16.5;0
18/12/2022 20:45;16.6;0
18/12/2022 21:00;16.6;0
18/12/2022 21:15;16.5;0
18/12/2022 21:30;16.6;0
18/12/2022 21:45;16.7;0
18/12/2022 22:00;16.7;0
18/12/2022 22:15;16.6;0
18/12/2022 22:30;16.7;0
18/12/2022 22:45;16.6;0
18/12/2022 23:00;16.6;0
18/12/2022 23:15;16.6;0
18/12/2022 23:30;16.6;0
18/12/2022 23:45;16.7;0
19/12/2022 00:00;16.6;0
19/12/2022 00:15;16.6;0
19/12/2022 00:30;16.5;0
19/12/2022 00:45;16.4;0
19/12/2022 01:00;16.3;0
19/12/2022 01:15;15.9;0
19/12/2022 01:30;15.6;0
19/12/2022 01:45;15.2;0
19/12/2022 02:00;14.9;0
19/12/2022 02:15;14.6;0
19/12/2022 02:30;14.2;0
19/12/2022 02:45;14.3;0
19/12/2022 03:00;14.4;0
19/12/2022 03:15;14.6;0
19/12/2022 03:30;14.8;0
19/12/2022 03:45;14.8;0
19/12/2022 04:00;14.6;0
19/12/2022 04:15;14.4;0
19/12/2022 04:30;14.4;0
19/12/2022 04:45;14.6;0
19/12/2022 05:00;14.9;0
19/12/2022 05:15;15.2;0
19/12/2022 05:30;15.4;0
19/12/2022 05:45;15.4;0
19/12/2022 06:00;15.5;0
19/12/2022 06:15;15.5;0
19/12/2022 06:30;15.5;0
19/12/2022 06:45;15.7;0
19/12/2022 07:00;15.7;0
19/12/2022 07:15;15.9;0
19/12/2022 07:30;15.9;0
19/12/2022 07:45;15.9;0
19/12/2022 08:00;15.8;0
19/12/2022 11:15;16.1;10
19/12/2022 11:30;15.9;54
19/12/2022 11:45;16;39
19/12/2022 12:00;16.2;41
19/12/2022 12:15;16.3;73
19/12/2022 12:30;16.5;91
19/12/2022 12:45;16.5;97
19/12/2022 13:00;16.6;76
19/12/2022 13:15;16.6;80
19/12/2022 13:30;16.8;144
19/12/2022 13:45;16.8;89
19/12/2022 14:00;16.7;63
19/12/2022 14:15;16.5;64
19/12/2022 14:30;16.7;51
19/12/2022 14:45;16.8;32
19/12/2022 15:00;16.8;19
19/12/2022 15:15;16.7;10
19/12/2022 15:30;16.8;8
19/12/2022 15:45;16.8;17
19/12/2022 16:00;16.9;14
19/12/2022 16:15;16.9;18
19/12/2022 16:30;16.9;12
19/12/2022 16:45;16.7;5
19/12/2022 17:00;16.5;2
19/12/2022 17:15;16.5;0
19/12/2022 17:30;16.3;0
19/12/2022 17:45;14.9;0
19/12/2022 18:00;14.5;0
19/12/2022 18:15;14.3;0
19/12/2022 18:30;14.9;0
19/12/2022 18:45;15;0
19/12/2022 19:00;14.3;0
19/12/2022 19:15;15.4;0
19/12/2022 19:30;15.5;0
19/12/2022 19:45;15.6;0
19/12/2022 20:00;15.6;0
19/12/2022 20:15;15.2;0
19/12/2022 20:30;15.4;0
19/12/2022 20:45;15.5;0
19/12/2022 21:00;15.5;0
19/12/2022 21:15;15.6;0
19/12/2022 21:30;15.6;0
19/12/2022 21:45;15.6;0
19/12/2022 22:00;15.7;0
19/12/2022 22:15;15.5;0
19/12/2022 22:30;15.4;0
19/12/2022 22:45;15.7;0
19/12/2022 23:00;15.9;0
19/12/2022 23:15;15.7;0
19/12/2022 23:30;15.9;0
19/12/2022 23:45;16;0
20/12/2022 00:00;15.8;0
20/12/2022 00:15;15.7;0
20/12/2022 00:30;15.7;0
20/12/2022 00:45;15.2;0
20/12/2022 01:00;15.8;0
20/12/2022 01:15;15.8;0
20/12/2022 01:30;16;0
20/12/2022 01:45;16;0
20/12/2022 02:00;16;0
20/12/2022 02:15;15.6;0
20/12/2022 02:30;15.4;0
20/12/2022 02:45;15.8;0
20/12/2022 03:00;16;0
20/12/2022 03:15;16;0
20/12/2022 03:30;16;0
20/12/2022 03:45;16.3;0
20/12/2022 04:00;16.4;0
20/12/2022 04:15;16.5;0
20/12/2022 04:30;16.1;0
20/12/2022 04:45;15.6;0
20/12/2022 05:00;15.4;0
20/12/2022 05:15;15.5;0
20/12/2022 05:30;15.5;0
20/12/2022 05:45;15.5;0
20/12/2022 06:00;15.4;0
20/12/2022 06:15;15.4;0
20/12/2022 06:30;15.4;0
20/12/2022 06:45;15.4;0
20/12/2022 07:00;15.2;0
20/12/2022 07:15;15;0
20/12/2022 07:30;15;0
20/12/2022 07:45;15;0
20/12/2022 08:00;15.1;0
20/12/2022 08:15;15.2;1
20/12/2022 08:30;15.3;3
20/12/2022 08:45;15.4;34
20/12/2022 09:00;15.5;13
20/12/2022 09:15;15.4;13
20/12/2022 09:30;15.3;55
20/12/2022 09:45;15.3;69
20/12/2022 10:00;15.4;51
20/12/2022 10:15;15.4;71
20/12/2022 10:30;15.4;107
20/12/2022 10:45;15.5;110
20/12/2022 11:00;15.6;159
20/12/2022 11:15;15.9;156
20/12/2022 11:30;16;152
20/12/2022 11:45;16;122
20/12/2022 12:00;15.9;98
20/12/2022 12:15;15.8;144
20/12/2022 12:30;15.9;160
20/12/2022 12:45;15.9;95
20/12/2022 13:00;15.8;121
20/12/2022 13:15;15.7;153
20/12/2022 13:30;15.7;170
20/12/2022 13:45;15.7;219
20/12/2022 14:00;15.8;198
20/12/2022 14:15;15.8;140
20/12/2022 14:30;15.8;123
20/12/2022 14:45;15.8;114
20/12/2022 15:00;15.8;83
20/12/2022 15:15;15.7;47
20/12/2022 15:30;15.7;54
20/12/2022 15:45;15.7;60
20/12/2022 16:00;15.7;74
20/12/2022 16:15;15.8;79
20/12/2022 16:30;15.8;29
20/12/2022 16:45;15.7;16
20/12/2022 17:00;15.6;9
20/12/2022 17:15;15.6;2
20/12/2022 17:30;15.5;0
20/12/2022 17:45;15.5;0
20/12/2022 18:00;15.5;0
20/12/2022 18:15;15.5;0
20/12/2022 18:30;15.4;0
20/12/2022 18:45;15.4;0
20/12/2022 19:00;15.5;0
20/12/2022 19:15;15.5;0
20/12/2022 19:30;15.5;0
20/12/2022 19:45;15.5;0
20/12/2022 20:00;15.6;0
20/12/2022 20:15;15.6;0
20/12/2022 20:30;15.6;0
20/12/2022 20:45;15.6;0
20/12/2022 21:00;15.6;0
20/12/2022 21:15;15.7;0
20/12/2022 21:30;15.7;0
20/12/2022 21:45;15.8;0
20/12/2022 22:00;15.7;0
20/12/2022 22:15;15.6;0
20/12/2022 22:30;15.4;0
20/12/2022 22:45;14.4;0
20/12/2022 23:00;13.9;0
20/12/2022 23:15;14;0
20/12/2022 23:30;14.2;0
20/12/2022 23:45;14.7;0
21/12/2022 00:00;15.1;0
21/12/2022 00:15;15.3;0
21/12/2022 00:30;15.2;0
21/12/2022 00:45;15.2;0
21/12/2022 01:00;15.2;0
21/12/2022 01:15;15.3;0
21/12/2022 01:30;15.4;0
21/12/2022 01:45;15.4;0
21/12/2022 02:00;15.4;0
21/12/2022 02:15;15.5;0
21/12/2022 02:30;15.6;0
21/12/2022 02:45;15.6;0
